block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,direction_name
a_62012_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Sunday Plus,9217__62012_Timetable_-_2022-03,Eastbound
b_12014_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5166__12014_Timetable_--_2022-04,Westbound
b_14039_Timetable_--_2022-04,502,1,0,Simpson Avenue,100.0.1586484542_Timetable_--_2022-04,Weekday,9550__14039_Timetable_--_2022-04,Eastbound
b_64907_Timetable_--_2022-04,900,1,0,Oshawa,100.0.995817755_Timetable_--_2022-04,Saturday,8182__64907_Timetable_--_2022-04,Eastbound
a_14907_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Saturday Plus,9543__14907_Timetable_-_2022-03,Westbound
a_12907_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Saturday Plus,9407__12907_Timetable_-_2022-03,Westbound
a_64905_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Plus,8648__64905_Timetable_-_2022-03,Eastbound
a_64008_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Plus,8275__64008_Timetable_-_2022-03,Southbound
b_62010_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Saturday,7271__62010_Timetable_--_2022-04,Southbound
b_62908_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Saturday,8614__62908_Timetable_--_2022-04,Westbound
a_3602_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264885_Timetable_-_2022-03,Sunday Plus,7295__3602_Timetable_-_2022-03,Southbound
a_64010_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Sunday Plus,8304__64010_Timetable_-_2022-03,Northbound
a_3622_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7086__3622_Timetable_-_2022-03,Southbound
a_72909_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Minus,9193__72909_Timetable_-_2022-03,Eastbound
b_14021_Timetable_--_2022-04,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_--_2022-04,Weekday,5637__14021_Timetable_--_2022-04,Northbound
a_14005_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Saturday Plus,5769__14005_Timetable_-_2022-03,Northbound
b_12002_Timetable_--_2022-04,920,1,1,McCowan Station,100.0.15478202610_Timetable_--_2022-04,Weekday,9387__12002_Timetable_--_2022-04,Westbound
b_14901_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Weekday,5873__14901_Timetable_--_2022-04,Southbound
a_62014_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Sunday Plus,6735__62014_Timetable_-_2022-03,Eastbound
a_12025_Timetable_-_2022-03,216,1,0,Taunton,100.0.1046828841_Timetable_-_2022-03,Saturday Plus,5666__12025_Timetable_-_2022-03,Northbound
b_62909_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Saturday,8592__62909_Timetable_--_2022-04,Westbound
a_74013_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Sunday Minus,8524__74013_Timetable_-_2022-03,Westbound
b_3613_Timetable_--_2022-04,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_--_2022-04,Saturday,6815__3613_Timetable_--_2022-04,Northbound
a_62003_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Sunday Plus,9221__62003_Timetable_-_2022-03,Eastbound
b_62909_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Saturday,8568__62909_Timetable_--_2022-04,Westbound
b_12010_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Weekday,9154__12010_Timetable_--_2022-04,Westbound
a_12026_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Saturday Plus,6642__12026_Timetable_-_2022-03,Eastbound
b_64009_Timetable_--_2022-04,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_--_2022-04,Saturday,7663__64009_Timetable_--_2022-04,Northbound
b_14909_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9073__14909_Timetable_--_2022-04,Westbound
b_12028_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Weekday,5206__12028_Timetable_--_2022-04,Eastbound
a_14010_Timetable_-_2022-03,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_-_2022-03,Saturday Plus,6034__14010_Timetable_-_2022-03,Westbound
a_62905_Timetable_-_2022-03,900,1,0,Oshawa,100.0.11903138911_Timetable_-_2022-03,Sunday Plus,8573__62905_Timetable_-_2022-03,Eastbound
a_12021_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Saturday Plus,5687__12021_Timetable_-_2022-03,Westbound
a_72902_Timetable_-_2022-03,900,1,0,Oshawa,100.0.11903138911_Timetable_-_2022-03,Sunday Minus,8722__72902_Timetable_-_2022-03,Eastbound
b_12013_Timetable_--_2022-04,112,1,0,Zents,100.0.1378733851_Timetable_--_2022-04,Weekday,5270__12013_Timetable_--_2022-04,Northbound
b_14008_Timetable_--_2022-04,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_--_2022-04,Weekday,5757__14008_Timetable_--_2022-04,Eastbound
b_64911_Timetable_--_2022-04,900,1,0,Oshawa,100.0.995817755_Timetable_--_2022-04,Saturday,8204__64911_Timetable_--_2022-04,Eastbound
a_14023_Timetable_-_2022-03,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_-_2022-03,Saturday Plus,5826__14023_Timetable_-_2022-03,Southbound
b_72902_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Sunday,9374__72902_Timetable_--_2022-04,Eastbound
a_62908_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9071__62908_Timetable_-_2022-03,Eastbound
b_12023_Timetable_--_2022-04,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_--_2022-04,Weekday,6156__12023_Timetable_--_2022-04,Eastbound
a_12030_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Saturday Plus,6668__12030_Timetable_-_2022-03,Eastbound
a_64019_Timetable_-_2022-03,902,1,1,B - Oshawa Centre Terminal,100.0.1152218522_Timetable_-_2022-03,Sunday Plus,9893__64019_Timetable_-_2022-03,Westbound
b_74012_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Sunday,8041__74012_Timetable_--_2022-04,Eastbound
a_64007_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7935__64007_Timetable_-_2022-03,Northbound
a_62008_Timetable_-_2022-03,916,1,1,C - Pickering Parkway Terminal via Terrace Drive,100.0.1046830329163_Timetable_-_2022-03,Sunday Plus,9243__62008_Timetable_-_2022-03,Westbound
b_64010_Timetable_--_2022-04,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_--_2022-04,Saturday,7532__64010_Timetable_--_2022-04,Northbound
a_12913_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Saturday Plus,6524__12913_Timetable_-_2022-03,Westbound
a_72012_Timetable_-_2022-03,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_-_2022-03,Sunday Minus,9280__72012_Timetable_-_2022-03,Westbound
b_12901_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Weekday,8941__12901_Timetable_--_2022-04,Eastbound
b_14029_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Weekday,6032__14029_Timetable_--_2022-04,Eastbound
b_64903_Timetable_--_2022-04,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_--_2022-04,Saturday,8352__64903_Timetable_--_2022-04,Southbound
b_62908_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Saturday,8596__62908_Timetable_--_2022-04,Westbound
b_14011_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.15478189813_Timetable_--_2022-04,Weekday,5958__14011_Timetable_--_2022-04,Westbound
a_3111_Timetable_-_2022-03,302,1,1,A - Whitby Station via Highway 407 Park and Ride,100.0.14332628115_Timetable_-_2022-03,Saturday Plus,6991__3111_Timetable_-_2022-03,Southbound
a_12009_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Saturday Plus,6602__12009_Timetable_-_2022-03,Eastbound
b_64011_Timetable_--_2022-04,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_--_2022-04,Saturday,7698__64011_Timetable_--_2022-04,Southbound
b_12913_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Weekday,6121__12913_Timetable_--_2022-04,Westbound
b_12028_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Weekday,5276__12028_Timetable_--_2022-04,Northbound
b_64904_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Saturday,8403__64904_Timetable_--_2022-04,Northbound
b_62013_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831482_Timetable_--_2022-04,Saturday,6272__62013_Timetable_--_2022-04,Westbound
a_14012_Timetable_-_2022-03,920,1,0,Ontario Tech/Durham College North Campus,100.0.1304096951_Timetable_-_2022-03,Saturday Plus,6905__14012_Timetable_-_2022-03,Eastbound
b_64014_Timetable_--_2022-04,405,1,1,C - Oshawa Centre Terminal via Delpark Homes Centre,100.0.1046829424_Timetable_--_2022-04,Saturday,7559__64014_Timetable_--_2022-04,Southbound
b_72012_Timetable_--_2022-04,120,1,1,Pickering Station,100.0.1046828734_Timetable_--_2022-04,Sunday,6998__72012_Timetable_--_2022-04,Southbound
b_3723_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Sunday,6669__3723_Timetable_--_2022-04,Northbound
b_64904_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_--_2022-04,Saturday,8373__64904_Timetable_--_2022-04,Northbound
b_62010_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Saturday,7262__62010_Timetable_--_2022-04,Southbound
b_64016_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7917__64016_Timetable_--_2022-04,Westbound
a_64008_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7931__64008_Timetable_-_2022-03,Northbound
a_72006_Timetable_-_2022-03,216,1,0,Taunton,100.0.1046828841_Timetable_-_2022-03,Sunday Minus,7807__72006_Timetable_-_2022-03,Northbound
a_12020_Timetable_-_2022-03,216,1,1,Ajax Station,100.0.1046828842_Timetable_-_2022-03,Saturday Plus,5644__12020_Timetable_-_2022-03,Southbound
b_64913_Timetable_--_2022-04,N2,1,1,Simcoe & Wentworth,100.0.1306863958_Timetable_--_2022-04,Saturday,9444__64913_Timetable_--_2022-04,Southbound
a_3705_Timetable_-_2022-03,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_-_2022-03,Sunday Minus,7341__3705_Timetable_-_2022-03,Northbound
b_12028_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Weekday,5196__12028_Timetable_--_2022-04,Eastbound
b_14023_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Weekday,5529__14023_Timetable_--_2022-04,Southbound
a_3614_Timetable_-_2022-03,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_-_2022-03,Sunday Plus,7311__3614_Timetable_-_2022-03,Northbound
a_12913_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Saturday Plus,6560__12913_Timetable_-_2022-03,Westbound
a_72908_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Minus,9137__72908_Timetable_-_2022-03,Eastbound
b_74905_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_--_2022-04,Sunday,8470__74905_Timetable_--_2022-04,Northbound
a_12013_Timetable_-_2022-03,120,1,1,Pickering Station,100.0.1046828734_Timetable_-_2022-03,Saturday Plus,5589__12013_Timetable_-_2022-03,Southbound
a_3709_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264885_Timetable_-_2022-03,Sunday Minus,7353__3709_Timetable_-_2022-03,Southbound
b_14021_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Weekday,5542__14021_Timetable_--_2022-04,Southbound
a_74007_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Sunday Minus,8207__74007_Timetable_-_2022-03,Northbound
b_62013_Timetable_--_2022-04,120,1,1,Pickering Station,100.0.1046828734_Timetable_--_2022-04,Saturday,6957__62013_Timetable_--_2022-04,Southbound
a_3139_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Saturday Plus,6710__3139_Timetable_-_2022-03,Eastbound
a_14905_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_-_2022-03,Saturday Plus,6262__14905_Timetable_-_2022-03,Northbound
b_14803_Timetable_--_2022-04,900,1,1,Scarborough,100.0.995817752_Timetable_--_2022-04,Weekday,9006__14803_Timetable_--_2022-04,Westbound
a_62013_Timetable_-_2022-03,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_-_2022-03,Sunday Plus,7532__62013_Timetable_-_2022-03,Westbound
b_14025_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Weekday,5503__14025_Timetable_--_2022-04,Northbound
a_74911_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_-_2022-03,Sunday Minus,8948__74911_Timetable_-_2022-03,Northbound
b_14805_Timetable_--_2022-04,900,1,1,Scarborough,100.0.995817752_Timetable_--_2022-04,Weekday,9008__14805_Timetable_--_2022-04,Westbound
b_14024_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Weekday,5545__14024_Timetable_--_2022-04,Southbound
a_12015_Timetable_-_2022-03,112,1,1,Pickering Parkway Terminal,100.0.1378733853_Timetable_-_2022-03,Saturday Plus,5509__12015_Timetable_-_2022-03,Southbound
b_12010_Timetable_--_2022-04,916,1,0,Harmony Terminal,100.0.1190311621_Timetable_--_2022-04,Weekday,6142__12010_Timetable_--_2022-04,Eastbound
b_14009_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.15478189813_Timetable_--_2022-04,Weekday,5985__14009_Timetable_--_2022-04,Westbound
b_64013_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Saturday,7434__64013_Timetable_--_2022-04,Southbound
a_62908_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9065__62908_Timetable_-_2022-03,Eastbound
a_3709_Timetable_-_2022-03,302,1,0,Brooklin,100.0.1433262811_Timetable_-_2022-03,Sunday Minus,7117__3709_Timetable_-_2022-03,Northbound
b_64015_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7935__64015_Timetable_--_2022-04,Westbound
a_72903_Timetable_-_2022-03,900,1,0,Oshawa,100.0.11903138911_Timetable_-_2022-03,Sunday Minus,8730__72903_Timetable_-_2022-03,Eastbound
b_14036_Timetable_--_2022-04,502,1,0,Simpson Avenue,100.0.1586484542_Timetable_--_2022-04,Weekday,9541__14036_Timetable_--_2022-04,Eastbound
b_14902_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Weekday,6086__14902_Timetable_--_2022-04,Westbound
b_3115_Timetable_--_2022-04,392,1,0,B - Whitby Station,100.0.1433266344_Timetable_--_2022-04,Weekday,6684__3115_Timetable_--_2022-04,Eastbound
b_62004_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Saturday,7043__62004_Timetable_--_2022-04,Eastbound
a_74004_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Sunday Minus,8373__74004_Timetable_-_2022-03,Northbound
b_64010_Timetable_--_2022-04,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_--_2022-04,Saturday,7666__64010_Timetable_--_2022-04,Southbound
b_3123_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Weekday,6754__3123_Timetable_--_2022-04,Southbound
a_12008_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Saturday Plus,5465__12008_Timetable_-_2022-03,Eastbound
b_72011_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Sunday,6385__72011_Timetable_--_2022-04,Eastbound
b_72007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Sunday,7195__72007_Timetable_--_2022-04,Eastbound
b_64915_Timetable_--_2022-04,N1,1,0,Harmony Terminal,100.0.1306700975_Timetable_--_2022-04,Saturday,9170__64915_Timetable_--_2022-04,Eastbound
b_14905_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_--_2022-04,Weekday,5852__14905_Timetable_--_2022-04,Northbound
b_64011_Timetable_--_2022-04,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_--_2022-04,Saturday,7564__64011_Timetable_--_2022-04,Northbound
a_62914_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9838__62914_Timetable_-_2022-03,Eastbound
b_74004_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Sunday,7506__74004_Timetable_--_2022-04,Southbound
b_3110_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264882_Timetable_--_2022-04,Weekday,6741__3110_Timetable_--_2022-04,Southbound
a_14025_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Saturday Plus,6388__14025_Timetable_-_2022-03,Westbound
a_62004_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Sunday Plus,7509__62004_Timetable_-_2022-03,Eastbound
b_64905_Timetable_--_2022-04,900,1,1,Scarborough,100.0.995817752_Timetable_--_2022-04,Saturday,8129__64905_Timetable_--_2022-04,Westbound
b_14035_Timetable_--_2022-04,502,1,1,Prince William Boulevard,100.0.1586484541_Timetable_--_2022-04,Weekday,9539__14035_Timetable_--_2022-04,Westbound
b_74906_Timetable_--_2022-04,900,1,0,Oshawa,100.0.995817755_Timetable_--_2022-04,Sunday,8327__74906_Timetable_--_2022-04,Eastbound
b_72013_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831482_Timetable_--_2022-04,Sunday,6345__72013_Timetable_--_2022-04,Westbound
a_12008_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Saturday Plus,5460__12008_Timetable_-_2022-03,Eastbound
b_3704_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Sunday,6391__3704_Timetable_--_2022-04,Eastbound
b_64014_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Saturday,7809__64014_Timetable_--_2022-04,Southbound
b_14006_Timetable_--_2022-04,920,1,1,McCowan Station,100.0.15478202610_Timetable_--_2022-04,Weekday,9394__14006_Timetable_--_2022-04,Westbound
b_74007_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Sunday,7873__74007_Timetable_--_2022-04,Northbound
a_12027_Timetable_-_2022-03,916,1,0,C - Harmony Terminal via Terrace Drive,100.0.1046830329164_Timetable_-_2022-03,Saturday Plus,6609__12027_Timetable_-_2022-03,Eastbound
b_14025_Timetable_--_2022-04,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_--_2022-04,Weekday,5641__14025_Timetable_--_2022-04,Northbound
a_14022_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Saturday Plus,5911__14022_Timetable_-_2022-03,Northbound
a_12911_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Saturday Plus,6554__12911_Timetable_-_2022-03,Westbound
b_74013_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Sunday,8031__74013_Timetable_--_2022-04,Eastbound
a_12908_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Saturday Plus,9579__12908_Timetable_-_2022-03,Westbound
a_14024_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Saturday Plus,6453__14024_Timetable_-_2022-03,Eastbound
b_14023_Timetable_--_2022-04,407,1,0,C - Harmony Terminal via Nonquon,100.0.1046829531_Timetable_--_2022-04,Weekday,5646__14023_Timetable_--_2022-04,Northbound
b_12014_Timetable_--_2022-04,103,1,0,Pickering Parkway Terminal,100.0.1383072902_Timetable_--_2022-04,Weekday,5117__12014_Timetable_--_2022-04,Eastbound
a_3103_Timetable_-_2022-03,302,1,1,B - Whitby Station via Highway 407 Park and Ride,100.0.1433262819_Timetable_-_2022-03,Saturday Plus,6955__3103_Timetable_-_2022-03,Southbound
b_12018_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Weekday,5460__12018_Timetable_--_2022-04,Eastbound
b_14004_Timetable_--_2022-04,920,1,1,McCowan Station,100.0.15478202610_Timetable_--_2022-04,Weekday,9392__14004_Timetable_--_2022-04,Westbound
